File name,pragraph,number of words
paragraph_296.txt,"الملخص
تعتمد هذه الطريقة على استغلال مخلفات تربية البط في تغذية وتسميد أحواض تربية الأسماك ويمكن تنظيم العملية على أساس أن يكون البط هو المحصول الرئيسي أو العكس وبناء عليه يمكن تحديد أعداد البط المستخدمة في العملية الإنتاجية ، أعشاش البط أما أن تنشأ على جسور الأحواض أو قريباً منها وأما أن تكون معلقة على حوافي الحوض مباشرة وتتم عمليات التغذية داخل الأعشاش. يساعد وجود البط في الحوض السمكي على التهام زريعة أسماك البلطى الناتجة عن التكاثر العشوائي الغير مرغوب فيه وبالتالي يعمل كمفترسات للزريعة ويؤدى إلى زيادة نمو البط ، حيث أن زريعة أسماك البلطي تعتبر مصدر للبروتين الحيواني في علائق البط ، أيضاً يعمل وجود البط على تدمير أعشاش وضع البيض التي تصنعها أسماك البلطي فوق أرضية الحوض السمكي وهذا يساعد على منع التكاثر العشوائي للأسماك الناضجة جنسياً. في الايام الاولى من زراعة الاسماك عندما يكون وزن الاصبعية من السمك بوزن اقل من اربعة غرامات يجب ان يعزل البط عن الحوض لانه يقوم بافتراس الاسماك بهذا الوزن وبعد اسبوع عندما يزداد وزن الاصبعيات الى اعلى من خمس غرامات ففي هذا الوقت يطلق البط الى الحوض لان هذه الاسماك بهذا الوزن باستطاعتها الهرب من البط ولكن عند زراعة اسماك ذات وزن اعلى فلا خوف عليها من الافتراس.",198
paragraph_297.txt,العنصر الرئيسي لنجاح مشروعات الاستزراع السمكي هى المياه لان الماء هو الوسط الذي تعيش  فيه الأسماك. ونظرا لان الاستزراع السمكي يؤدى إلى زيادة كثافة الأسماك في وحدة المساحة فان  المخلفات العضوية الناتجة عن تربية الاسماك سواء اخراجها او بقايا الاعلاف تكثر بالمياه مما قد يؤدى إلى فساد البيئة المائية وبالتالي فلا بد مـن الاهتمـام  بالقياس المستمر لعناصر المياة المختلفة والتى تؤثر على جودة البيئة المائية للمزارع السمكية حتى نتجنب نفـوق  الأسماك .ونظرا لان المناطق الصحراوية غالبا ما تستخدم  المياه الجوفية لذلك فمن الواجـب أن  يتم التأكد من عدم تلوثها من مصادر أخرى أو احتوائها على عناصر غير مرغوبة.,98
paragraph_298.txt,من الملاحظ أن مياه الآبار تتميز بخلوها من الأكسجين الذائب وزيادة محتواها من الغـازات  الذائبة مثل ثاني أكسيد الكربون والنيتروجين كما تحتوى في بعض الأحيان على كميات من الحديد فى صورة أكسيد الحديدوز لذلك يجب تعريض المياه فور خروجها من الابار لتيار من الهواء إمـا  بمرورها على درجات متباينة في الارتفاع أو على الحجارة أو بمرورها من خلال تجهيزات تعمل على خلط الهواء بالماء .او عمل حائط تصطدم به المياه عند خروجها من البئر بالاندفاع لتصطدم به مما يعمل على تكسير المياه وخلطها  بالهواء. كذلك في حالة احتواء المياه على الحديد يستحسن تعريضها للتهوية في أحواض منفصلة قبـل نزولها إلى أحواض التربية حيث يتحول الحديد من أكسيد الحديدوز إلى أكسيد الحديديك الذي يترسب في الأحواض.,115
paragraph_299.txt,"واهم صفات المياة التي تؤثر على الاستزراع السمكي هي

1- درجة الحرارة

تأثير درجة الحرارة على حيوية وانتاج الأسماك له اهمية كبيرة نظرا لأنها من ذوات الـدم البـارد وبالتالي فإنها تكتسب درجة حرارة الوسط الذي تعيش فيه وبالتالي تكون قدرتها على التكيف مع درجات الحرارة المختلفة محدودة .ولكل نوع من الأسماك مدى حراري تعيش فيه وله درجات حرارة مثلى يعطى فيهـا اكـبر معدل إنتاجي لذلك فلا بد من الحرص أن تتوافر هذه الظروف خلال فترة التربية لضمان نجـاح العملية الإنتاجية. ويساعد عمق الحوض على توفير قدر اكبر من الحماية للأسماك حيث يكون لها فرصة اكبر عن الأعماق الضحلة التي من الممكن أن ترتفع أو تنخفض فيها درجات الحرارة إلى معدلات غـير
مناسبة .",113
paragraph_3.txt,بينما تمر المجدول والذي يسمى بملك التمر ويباع الطن الواحد منه بـ 5000 دولار,14
paragraph_30.txt,وفيما يلي عرض لأهم استخدامات التحول الرقمي والذكاء الاصطناعي في مجال الزراعة في مصر :,15
paragraph_300.txt,وتقاس درجات الحرار ة باستخدام الترمومتر على مستويات وفى أوقات مختلفة لـضمان دقة القياس. وتتميز المياه الجوفية بارتفاع درجة حرارتها خاصة كلما زاد العمق المستخرجة منه وهذه الخاصية يمكن الاستفادة منها في تشتية الأسماك وفى علاج انخفاض درجات الحرارة أثناء الليل في المنـاطق الصحراوية.,44
paragraph_301.txt,"2- الملوحة

تختلف الأسماك في تحملها لدرجات الملوحة  وهناك درجة مثالية تعطى الاسماك عندها افضل إنتاجية لذلك فمن الواجب تقدير ملوحة المياه قبل اختيار نوع الأسماك المراد تربيته خاصة وان المياه الجوفية التي تربى عليهـا الأسمـاك في المناطق الصحراوية تتباين تباينا كبيرا في درجة ملوحتها. وتقاس الملوحة عن طريق التحليل الكيماوي بالمعمل أو عن طريـق الرفراكتوميتر الـذي يعطى قراءة تقريبية بحساب الانكسار الضوئي لبلورات الأملاح كما توجد الان أجهزة دقيقـة تعطى قراءة فورية ودقيقة لدرجة الملوحة.",76
paragraph_302.txt,"3- الشفافية
مدى اختراق الضوء للماء وصفاؤه لمعرفة تركيز المـواد العالقة بالماء سواء كانت هائمات نباتية أو حيوانية أو مواد عضوية أو غير عـضوية  وابـسط طريقة لقياس الشفافية عن طريق قرص الشفافية  وهو عبارة عن قرص خشبي  ملون بالأسود والابيض به حبل عليه تدريج للقياس ويتم انزاله في الماء حتى العمق الذي يختفى فيه الالوان الفاتحة  وعندما يقارب اللون من الاختفاء يقاس الطول ومنه تحسب كميه العكارة او الشفافيه. رغم ان تلك الطريقه تختلف من شخص لاخر نتيجة قوة وضعف البصر الا انها سهلة وبسيطة.ويـدل هـذا العمق على مدى نقاء مياه الحوض او غناه بالغذاء الطبيعى او كثرة المواد العالقة به.",101
paragraph_303.txt,تُصيب فَراشة درنات البطاطس حيثُ تضع إناث الفرشات البيض علي الأوراق أو علي الدرنات القريبة من سطح التربة فى الحقل أو علي الدرنات في المخزن أو أثناء الحصاد ويُفْقَسْ البيْض إلي يَرقات التى تتغذى علي المنطقة بين البشرتين في الأوراق مُحدِثة نفق في الأوراق أو تتغذى علي الدرنات خاصة عند منطقة العُيون في الدرنة وتحدُث إنفاق تؤدي إلى تشُوه المحصول وفساده.,61
paragraph_304.txt,فَراشة درنات البطاطس من رُتبة Lepidoptera حُرشفية الأجنحة،وتَتبع عائلة Gelechiidae وتتّصِف هذة العائلة بقُدرة عائلة في تكوين سُلالات مُقاوِمة للمُبيد المُستخْدم في مُكافَحتِها لذلك يجِب استخدام أكثر من نُوع من المبيدات بالتبادل لِكسر صفة المقاومة لديها وأيضًا يُفضّل استخدام أسلوب المكافحة الحيوية يُعطِي نتائج مُمتازة في مُكافحة الآفة.,48
paragraph_305.txt,"مظاهر الإصابة والضرر
1- مظهر الإصابة علي المجموع الخَضرِي لمحصول البطاطس يكون علي شكل أنفاق تتكوّن نتيجة تغذِية اليَرَقة علي المنطقة بين بشرتى الورقة مُكَوّنة نَفَق 
2- مظهر الإصابة علي الدرنات يكون أيضًا علي شكل أنفاق تبدء من منطقة العيون علي الدرنة وتظهر أيضًا براز أسود خاصة في منطقة العيون علي الدرنة كما هو واضح في الصورة",57
paragraph_306.txt,"أولاً: طرق الوقاية من الإصابة
1- في الحقل
1- حرْث التُربة جيّدة وتركها مُعرّضة للشمس يُقلّل من انتشار فَراشة درنات البطاطس
2- زراعة درنات خالية من الإصابة
3- زراعة التقاوي علي عُمْق لا يقل عن 20 سم مع التغطية الجيدة للتقاوى.
4- تنظيم عملية الرى حتى لا تتشقق التُربة مع تغطية الدرنات المكشُوفة
5- مُكافحَة الحشائش خاصة التابعة للعائلة الباذنجانية يُقلل من الإصابة بفراشة درنات البطاطس
6- الترديم علي الدرنات المكشوفة القريبة من سطح التربة يُقلل من الإصابة بفراشة درانات البطاطس
7- استخدام دورة زراعية تُقلل من انتشار فراشة درنات البطاطس
8- استخدام المصائد الفرمونية للكشف المبكر بالإصابة بفراشة درانات البطاطس.
9- عدم التأخير في حصاد المحصول يُقلل من فرصة إصابة الدرنات في الحقل
10- تركيب مصائد ضوْئية لمُكافحَة الفراشات في الحقل ولكن يجب أن تكون بعيد عن الحقل بمسافة 10 م حتي لا تَجذِب الفراشات إلي الحقل.
11- التبكير في الزراعة يُقلل من الإصابة.",145
paragraph_307.txt,"12- في المخزن( النَولات)
13- التنظيف الجيّد للنوالات قبل التخزين ورشّها بمُبيد حشري (كلورستان48% بمعدل 500سم/200لترماء)
14- الفرز الجيد للدرنات أثناء التخزين بالنوالات للتأكُد من خلُّوِها من الإصابة.
15- مُتابعة درجة حرارة ورطوبة النولات عند التخزين.
16- تركيب مصائد ضوئية لصيد الفراشات داخل النولات.",44
paragraph_308.txt,"1- المُكافحة الحيوية
– استخدام المبيدات الحيوية
يتم استخدام المبيدات الحيوية مثل
1- 60سم اسبينوساد 24% SC/ 200 لتر ماء.
2- 300 جم بروتيكتو 10% WP/ الفدان.
– استخدام المُفترسات
– هُناك الكثير من المفترسات التي تفترس يرقات هذه الحشرة وبيْضَها ومنها مُفترسات أسَد المَن: Chrysoperla rufilabris ، Chrysoperla carnea ، Chrysoperla Zastrowi، والمفترسات من رُتبة نِصفيات الأجنحة: Orius ، Geocoris punctipes ، Orius laivigatus «alpidipennis ، Geocoris tricolor.
– استخدام الطُفيليات
أشهر هذه الطفيليات طُفيل البَيض التِريكوجراما، ويكُون في صُورة كُروت يحتوي الكارت علي حوالى 1000 طُفيل. ويُفضل إطلاق في الفدان بمُعدّل 120.000 طُفيل /للفدان، ويتم الإطلاق كل 10 ايام من بعد الإنبات حتي قبل الحصاد بأسبوع.
– ويُمكن تربية طفيل البيض التريكوجراما في أي مكان ولكن يجب توَفُّر غُرفتين درجة حراره 25 درجة مئوية حيث أنّ أفضل درجة حراره للتربية الطفيل هي 25درجة مئوية.",136
paragraph_309.txt,"2- المكافحة الكيميائية
– 100سم شالنجر24% SC أو فينابير 24% EC + 150 لمباداسايد 5% EC/200لتر ماء.
– 50سم افنانت 15% ECاو اندكسوسايد 15% EC+ 500سم كلورستان 48% EC/ 200 لتر ماء.
– 100سم ماتش 5% او 100 سم اكس كايتين10%+ 500 سم كلورستان 48% EC/ 200 لتر ماء.
ملحوظة:
– يُفضل عمل تبديل وتوفيق بين المبيدات المُستخدَمة فى المُكافحة حتي نتفادى ظهور سُلالات مُقاوِمة نتيجة تكرار استخدام نفس المادة الفعالة.
– يُفضل أن تكون المكافحة بالمبيدات في الصباح الباكر أو آخر النهار.
– يجب التغطية الجيدة بمحلول الرشّ بحيثُ يصل إلى الثُلث السُفلى من المجموع الخَضرِى حيث أنَّه المكان المفضل لفراشة درنات البطاطس.",104
paragraph_31.txt,يمكن استخدام التحول الرقمي والذكاء الاصطناعي لجمع البيانات عن الموارد الزراعية، مثل التربة والمياه والمناخ، وتحليلها لتحديد كمية المياه والمغذيات التي يحتاجها كل نوع من المحاصيل، والتحكم في ري المحاصيل بطريقة فعالة.,32
paragraph_310.txt,يقع التمر في مرتبة متقدمة بين محاصيل الفاكهة المختلفة نظراً لإرتفاع قيمته الغذائية ولدخوله في العديد من الصناعات الغذائية، كما أن معظم أجزاء النخلة تدخل في بعض الصناعات الأخرى التي طورها المزارعون عبر السنين مثل صناعة الأقفاص وبعض أنواع الأثاث. ونظراً لتحمل النخلة الظروف البيئية الصعبة من جفاف وارتفاع في درجات الحرارة وزيادة في ملوحة ماء الري فإنها تعتبر من الاختيارات الناجحة لعمليات التوسع الزراعي في مناطق الاستصلاح الجديدة.,69
paragraph_311.txt,ولعل من أهم المعوقات التي يمكن أن تحد من هذا التوسع في زراعة النخيل هي الأمراض النباتية بأنواعها المختلفة، ولهذا فلقد شرعنا في كتابة هذا المقال لنلقي الضوء على أهم الأمراض النباتية التي يمكن أن تصيب أشجار النخيل في مراحل نموها المختلفة مع تناول أفضل الطرق التي يمكن بها السيطرة على تلك الأمراض والتحكم بها حتى لاتمثل عائقاً أمام هذا الإستثمار الزراعي الهام.,63
paragraph_312.txt,"أهم أمراض النخيل
1- تدهور فسائل النخيل وعفن قواعد الأوراق
يمكن لهذا المرض أن يسبب فقدان لنسبة كبيرة من الفسائل عند غرسها في التربة، ولهذا فهو يعتبر أهم مرض يجب أن يتجنبه كل مستثمر يريد أن يبدأ في غراسة بستان جديد بالنخيل. المرض قد يصيب الفسيلة وهي مازالت ملتصقة بالأم مؤدياً غلى موتها، كما يمكن أن يصيب الأشجار الكبيرة مسبباً لها عفن بقواعد الأوراق.",64
paragraph_313.txt,"الأعراض

تبدأ الإصابة عادة من الأوراق الخارجية وذلك عن طريق الجروح المختلفة ثم ينتقل المرض إلى الأوراق الداخلية خاصة تحت ظروف الرطوبة العالية، عند وصول الإصابة إلى البرعم الطرفي فإن الفسيلة تموت، ويمكن نزع أوراقها الداخلية بسهولة . أحياناً ماتبدأ الإصابة من الأوراق الداخلية خاصة في حالات الري الخاطيء الذي يؤدي إلى غمر قلب النخلة بالماء، وفي هذه الحالة يموت قلب النخلة سريعاًويتبعه الأوراق الخارجية.",65
paragraph_314.txt,"الأوراق المصابة يظهر عليها خطوط صفراء طويلة تمتد من قاعدة الجريدة إلى أعلى، ويتحول لون هذه الخطوط تدريجياً  إلى اللون البني.

المسبب

يتسبب هذا المرض عن الفطر : Diplodia phoenicum

ويتبع هذا الفطر صف الفطريات الناقصة ويتميز بتكوين أجسام ثمرية كمثرية  إلى كروية الشكل

(Pycnidia) يتكون داخلها الجراثيم الكونيدية التي تكون وحيدة الخلية  وعدمة اللون أولاً ثم تصبح ثنائية الخلية وذات لون بني.",63
paragraph_315.txt,"المكافحة

يجب التأكد من سلامة الفسائل قبل زراعتها.
التخلص من السعف المصاب والفسائل الميتة بحرقها وتطهير الجور بعد إزالة الالفسائل المصابة منها.
يتم تطهير الفسائل الجديدة قبل زراعتها وذلك بغمر الجذور ( تجنب غمر البرعم الطرفي للنخلة) في أحد المبيدات الفطرية لمدة دقيقتين مثل:
كوبرازين 58.8% WP بمعدل 200 جم لكل 100 لتر ماء.

شامبيون 77% WP بمعدل 180 جم لكل 100 لتر ماء.

أو كوبرال 84.3 % WP بمعدل 300 جم لكل 100 لتر ماء.

ثم تغمر جذور الفسائل لمدة دقيقتين أخريين في محلول منشط للتجذير مثل الاندول أستيك أسيد

(IAA) أو نافثلين أستيك أسيد (NAA) أو اندول بيوتيريك أسيد (IBA).

ترش الفسائل بعد زراعتها بحوالي 3-4 أسابيع بأحد المبيدات الفطرية السابقة، ويكرر الرش كل 2-4 أسابيع وحتى ظهور السعف الجديد.
الإهتمام بتنظيم الري وعدم تعرض الفسائل للجفاف أو لخول الماء لقلب الفسيلة.",134
paragraph_316.txt,"2- الذبول الفيوزاريومي
يعتبر هذا المرض من أهم أمراض النخيل، حيث يمكنه أن يؤدي إلى تدهور الأشجار المصابة وجفافها خلال فترة زمنية وجيزة. والفطر المسبب لهذا المرض توجد منه سلالة غاية في الشراسة أدت إلى موت مايقرب من 15 مليون نخلة في المغرب العربي والجزائر غير أن هذه السلالة بفضل الله غير موجودة في مصر. ونظراً لأن الاصابة بهذا المرض تؤدي إلى تحول أوراق الأشجار المصابة إلى اللون الأبيض فقد أطلق عليه المزارعون هناك إسم البيوض.",76
paragraph_317.txt,وفي محافظة أسوان على وجه التحديد تنتشر سلالة أخرى من ذلك المسبب المرضي وهي وان كانت أقل شراسة من السلالة المغربية إلا أنها أدت إلى موت العديد من أشجار النخيل خاصة بعض الأصناف عالية القيمة الاقتصادية مثل الصنف مالاكابي الذي يوشك أن يندثر.,43
paragraph_318.txt,"الأعراض
– تظهر الأعراض أولاً على سعفة واحدة أو أكثر في منتصف النخلة، وذلك كما في مرض البيوض.
– تتحول الوريقات إلى اللون الأصفر على جانب واحد من الورقة المصابة وذلك من قاعدة الورقة إلى أعلى، ثم يبدأ الاصفرار في الظهور على الجانب الآخر من السعفة المصابة، ولكن هذه المرة من قمة السعفة إلى أسفلها. تتحول الورقة المصابة كلها إلى اللون الأصفر الباهت وتتهدل الوريقات مما يعطي السعفة شكل الريشة المبتلة.
– تتوالى الأعراض في الظهور على السعف المجاور حتى تتحول أوراق النخلة المصابة كلها إلى اللون الأصفر الباهت.
– عند وصول اإصابة إلى القمة النامية فإن النخلة تموت.
– بعد موت النخلة الأم تظهر الأعراض على الفسائل الصغيرة وتوت أيضاً بعد فترة وجيزة.
– عند فحص جذور الأشجار المصابة يلاحظ تلونها باللون البني، كذلك عند قطع الأوراق المصابة عرضياً يلاحظ تلونها من الداخل باللون البني وانسدادها.",137
paragraph_319.txt,"المسبب
يتسبب هذا المرض عن الفطر: Fusarium oxysporum
وكما سبق وذكرنا فإن للفطر سلالات عديدة بعضها أشد شراسة من بعض.
يتميز هذا الفطر بتكوين ثلاثة أنواع مختلفة من الجراثيم، كونيدية صغيرة تتكون من خلية واحدة أو اثنان على الأكثر، وكونيدية كبيرة تتميز بأنها هلالية الشكل وتتكون من ثلاثة أو أكثر من الخلايا. والنوع الثالث هو الجراثيم الكلاميدية وهذه تتميز بأنها سميكة الجدار وقد تكون طرفية أو بينية.",67
paragraph_32.txt,يمكن استخدام التحول الرقمي والذكاء الاصطناعي لتحسين إنتاجية المحاصيل، وذلك عن طريق تحليل البيانات الزراعية المتاحة.,16
paragraph_320.txt,"المكافحة
1- الخدمة البستانية الجيدة في مزارع النخيل للمحافظة على صحة وسلامة الأشجار.
2- إزالة الأشجار والفسائل المصابة وحرقها.
3- عند اكتشاف الإصابة مبكرا يمكن الرش بأحد المبيدات الفطرية الجهازية مثل:
– بلتانول 50% SL بمعدل 150 مل/ 100لتر ماء
– بينك-إس 30% SL بمعدل 100 مل/ 100 لتر ماء
– يونيفورم 390 SL بمعدل 100 مل/ 100 لتر
4- يجب فرض حجر زراعي صارم على النخيل في محافظة أسوان ، بحيث لايتم نقل فسائل من محافظة أسوان إلى غيرها من المحافظات منعاً لإنتشار سلالة الفيوزاريوم المنتشرة في تلك المحافظة إلى غيرها من المحافظات.",94
paragraph_321.txt,"3- اللفحة السوداء (المجنونة)
يعتبر هذا المرض من أكثر أمراض النخيل انتشاراً، حيث يصيب الأشجار في أعمار مختلفة
وتختلف الأعراض بإختلاف عمر الشجرة عند الإصابة والظروف البيئية السائدة وكذلك الصنف المنزرع من النخيل.
الأعراض
هناك ثلاثة مظاهر مختلفة تنتج عن الاصابة بهذا المرض وهي كما يلي:
ا- لفحة الأوراق
حيث يظهر على السعف خطوط سوداء خشنة المظهر وعادة مايصاحب ذلك زوال للوريقات أو تقزم لبعض الوريقات مع ظهور تعرج واضح للعرق الوسطي. الأوراق الكبيرة في الشجرة المصابة تفقد حيويتها وتتدلى إلى أسفل.
ب- لفحة الطلع
وفي هذه الحالة يحدث عفن للطلع المصاب فيما يشبه أعراض مرض الخامج، إلا أن النورات الزهرية المصابة يصبح لونها أسود نتيجة لنموات الفطر وجراثيمه الداكنة.
ج- عفن البرعم الطرفي
وهذه تعتبر أخطر أنواع الاصابة بهذا المرض حيث يمكن أن تؤدي إلى موت النخلة.",128
paragraph_322.txt,"تتعفن أجزاء القمة النامية وتتلون باللون الأسود وغالباً ماتموت بعد ذلك. قد ينشط أحد البراعم الجانبية بعد موت البرعم الطرفي مكونا رأساً جديداً للنخلة، هذا الرأس الجديد غالباً مايكون مائلاً ولهذا يطلق على النخلة المصابة بهذا العرض اسم المجنونة.
المسبب
يتسبب هذا المرض عن الفطر: Thielaviopsis paradoxa
يتبع هذا الفطر صف الفطريات الناقصة ويتميز بتكوين نوعين من الجراثيم، جراثيم كلاميدية سميكة الجدار داكنة اللون بيضية الشكل، والنوع الآخر هو جراثيم كونيدية داخلية شفافةومستطيلة الشكل. الطور الكامل لهذا الفطر هو:
Ceratocyctis paradoxa وهو من الفطريات الأسكية التي تكون أجساماً ثمرية دورقية الشكل داكنة اللون، توجد بداخلها الأكياس الأسكية مبعثرة وتحتوي على الجراثيم الأسكية الشفافة وحيدة الخلية.",105
paragraph_323.txt,"المكافحة
1- إزالة وحرق الأوراق و النورات المصابة وكذلك الفسائل الصغيرة المصابة.
2- الاهتمام بتوفير الخدمة البستانية الجيدة ومراعاة عدم وصول الماء إلى قلب النخلة.
3- رش أوراق وقمة النخلة المصابة بأحد المبيدات الفطرية الجهازية مثل:
– سكور 250 بمعدل 50 مل لكل 100 لتر ماء.
– مونتورو 30% بمعدل 50 مل لكل 100 لتر ماء.
– كومبينكس 70% بمعدل 70 جم لكل 100 لتر ماء.
يتم الرش في أوائل الربيع وبداية خروج الطلع ويمكن إعادة الرش مرة كل شهر وفقاً لدرجة الإصابة، على أن يتوقف الرش عند بلوغ الثمار نصف حجمها الطبيعي.",93
paragraph_324.txt,"4- عفن النورات ( الخامج أو خياس طلع النخيل)
ينتشر هذا المرض في ظل إرتفاع نسبة الطوبة الجوية، خاصة عند تساقط أمطار غزيرة في فترة الربيع ووقت خروج الطلع. يصيب هذا المرض النورات المذكرة والمؤنثة عند توافر الظروف البيئية المناسبة المذكورة آنفاً.
الأعراض
– تظهر أعراض المرض مع بداية خروج الطلع في أوائل الربيع وذلك في صورة بقع صدأيةاللون على غلاف الطلع خاصة عند القمة.
– تؤدي الإصابة الشديدة إلى عدم تفتح الطلع، وتصبح الشماريخ متعفنة وذات رائحة كريهة.
– يظهر على السطح الداخلي لغلاف الطلع المصاب بثرا صفراء إلى بنية مقابلة للبقع الصدأية الموجودة على السطح الخارجي للغلاف.
– الأجزاء المصابة من الشماريخ تتلون بلون بني وتكون ذات مظهر زيتي، وقد يظهر عليها بوضوح النموات الفطرية البيضاء للفطر.",119
paragraph_325.txt,"المسبب
يتسبب هذا المرض عن الفطر:
Mauginiella scaettae
غالباً مايكون هذا الفطر هو المسئول عن تعفن نورات النخيل مع ملاحظة أنه في بعض الأحيان يستطيع الفطرين : Fusarium moniliforme & Thielaviopsis paradoxa أن يسببا نفس الأعراض.
يتبع الفطر M. scaettae صف الفطريات الناقصة وهو يتميز بتكوين جراثيم كونيدية شفافة تتةاجد في سلاسل، والجرثومة الواحدة قد تتكون من خلية واحدة أو من عدة خلايا (قد تصل إلى أربع خلايا).",68
paragraph_326.txt,"المكافحة
1- يجب المتابعة الدقيقة للبستان أثناء خروج الطلع لمشاهدة بدايات ظهور الأعراض خاصة عند ارتفاع نسبة الرطوبة وسقوط الأمطار ويتم جمع الطلع المصاب وحرقه.
2- التأكد من سلامة الشماريخ الزهرية المذكرة المستخدمة في التلقيح.
3- بعد انتهاء موسم الحصاد يجب الإهتمام بتنظيف رأس النخلة جيداً، والتخلص من الأوراق اليابسة وأغلفة الطلع والعذوق الجافة.
4- إذا ظهرت أعراض المرض أثناء الموسم فيمكن أن ترش الأشجار بالمبيد المناسب إذا كانت الثمار لم تبلغ بعد نصف حجمها الطبيعي، كما يتم الرش بعد جمع المحصول بأحد المبيدات الفطرية الجهازية مثل:
– دايفينوكونازول 95% بمعدل 50 مل لكل 100 لتر ماء.
– سكور 250 بمعدل 50 مل لكل 100 لتر ماء.
– مونتورو 30% بمعدل 50 مل لكل 100 لتر ماء.",117
paragraph_327.txt,"5- تبقعات الأوراق
تعتبر تبقعات الأوراق من أكثر أمراض النخيل شيوعاً سواء في مصر أو في غيرها من البلدان التي تزرع النخيل بالعالم. حيث قد لايخلو أي بستان من وجود إصابات متناثرة لشكل أو آخر من أشكال تبقعات الأوراق. عادة ما تكون تبقعات الأوراق ذات قيمة اقتصادية قليلة حيث توجد متناثرة في البستان كما إن الأعراض غالباً ماتظهر على الأوراق الكبيرة والتي غالباً مايزيلها المزارع في نهاية الموسم.",68
paragraph_328.txt,"إلا أنه وفي ظل ظروف بيئية معينة من ارتفاع نسبة الرطوبة وتتابع سقوط الأمطار خاصة في نهاية فترة الشتاء وبداية الربيع فإن هذا المرض يمكن أن ينتشر بصورة وبائية مسبباً خسائر اقتصادية ملموسة.
وهناك العديد من الفطريات التي يمكن أن تسبب تبقعات على أوراق النخيل مثل:
Cladosporium herbarum, Drechslera sp., Alternaria sp., Cercospora sp.,
Coniochaeta velutina وغيرهم.
وتتباين الأعراض وتختلف بإختلاف المسبب المرضي والأصناف المنزرعة والظروف البيئية السائدة.
ولهذا فسوف نتناول في هذا التقرير تبقع الأوراق البني كنموذج على تبقعات الأوراق في النخيل.",83
paragraph_329.txt,ويحتل التمر مرتبة متقدمة بين محاصيل الفاكهة المختلفة نظراً لإرتفاع قيمته الغذائية ولكونه أحد السلع التي يمكن أن تدخل في العيد من أنواع الصناعات سواء كانت صناعات غذائية أوغيرها . ومن أهم المعوقات التي تحد من التوسع في غرس بساتين النخيل هي بعض الأمراض النباتية التي تصيب النخيل والتي يمكن أن تؤدي إلى موت الفسائل الصغيرة بعد نقلها إلى البستان، كما قد تؤدي إلى تدهور الأشجار الكبيرة مما يؤدي إلى نقص انتاجيتها، و في حالات الاصابة الشديدة فإن تلك الأشجار قد تموت.,82
paragraph_33.txt,يمكن استخدام التحول الرقمي والذكاء الاصطناعي لتحليل البيانات الزراعية وتحديد أفضل السلالات لتحقيق أعلى جودة في المحاصيل.,17
paragraph_330.txt,تقع جمهورية مصر العربية في حزام المناطق الجافة وشبه الجافة، والتي تتميز بزيادة شدة الإضائة وقلة الأمطار وانخفاض الرطوبة النسبيةمما يؤثر سلباً على النباتات المنزرعة.غير أن هناك بعض المحاصيل مثل النخيل يمكنها أن تتحمل تلك الظروف القاسية من نقص في الماء وزيادة نسب الملوحة، ولذلك يجب الإهتمام بزراعة النخيل والتوسع فيه في الأراضي الصحراوية.,54
paragraph_331.txt,يتناول هذا التقرير أهم تلك الأمراض النباتية التي يمكن أن تؤثر على النخلة سواء كانت فسيلة صغيرة أو نخلة بالغة. ويوضح التقرير الأعراض المختلفة التي يتميز بها كل من تلك الأمراض ونوع المسبب المرضي الذي يؤدي إلىى ظهور تلك الأعراض ثم يذكر أهم طرق المكافحة المتكاملة التي يمكن عن طريقها السيطرة على تلك الأمراض النباتية ومنع انتشارها والحد من تأثيراتها.,60
paragraph_332.txt,"مرض الذبول
يعتبر هذا المرض هو أهم أمراض الكمون في مصر، حيث يمكن للفطر المسبب أن يصيب النباتات في أي مرحلة من مراحل النمو ويمكن أن يتسبب في إحداث خسائر إقتصادية جسيمة.
المسبب المرضي
يتسبب هذا المرض عن الفطر
Fusarium oxysporum f. sp. cumini Prasad and Patel
وهو من الفطريات الناقصة ويتميز بتكوين ثلاثة أنواع مختلفة من الجراثيم: كونيدية صغيرة تتكون من خلية واحدة أو خليتين، وكونيدية كبيرة تتميز بكونها هلالية الشكل وتتكون من عدة خلايا، ثم جراثيم كلاميدية وهذه تتميز بكونها سميكة الجدار وقد تكون طرفية أو بينية. هذا الفطر بالإضافة إلى أنه يكمن في التربة إلا أنه يمكن أن يحمل عن طريق البذور. وعندما تكون درجات الحرارة بين 13-15 درجة مئوية وكانت نباتات الكمون غير موجودة تحت نظام رعاية حقلية جيدة من حيث الري المعتدل والتسميد المتوازن، يمكن لهذا الفطر أن يسبب خسائر كبيرة بالمحصول.",137
paragraph_333.txt,"الأعراض
إذا حدثت الإصابة بهذا الفطر مبكرا في عمر النباتات فإنه يمكن أن يؤدي إلى سقوط البادرات، أما إذا حدثت الاصابة في مرحلة تالية فإن النباتات المصابة يظهر عليها أعراض الذبول والإصفرار. هذا الإصفرار قد يظهر أولاً على ورقة واحدة من النبات المصاب أو جزء معين منه ثم يمتد ليشمل النبات كله.
بعد ذلك تبدأ النباتات المصابة بالجفاف تدريجياً حتى تموت. عند عمل قطاع في ساق أحد النباتات المصابة يظهر تلون واضح في الأنسجة الوعائية باللون البني.",77
